date,sent_fr,sent_de,sentiment_diff,sent_fr_ma7,sent_de_ma7,diff_ma7
2024-03-26,0.07514285714285715,-0.4735138888888889,0.5486567460317461,-0.01726530612244896,-0.15369246031746034,0.13642715419501136
2024-03-27,-0.013173015873015878,-0.48527777777777775,0.47210476190476186,-0.0004804988662131348,-0.17694880952380956,0.17646831065759638
2024-03-28,-0.1014888888888889,0.186875,-0.2883638888888889,-0.005645578231292503,-0.15025238095238097,0.14460680272108845
2024-03-29,-0.05074444444444445,0.0,-0.05074444444444445,-0.012894784580498853,-0.21035238095238099,0.1974575963718821
2024-03-30,0.0,0.0,0.0,-0.012894784580498853,-0.17623809523809525,0.16334331065759639
2024-03-31,0.0,0.0,0.0,-0.012894784580498853,-0.17623809523809525,0.16334331065759639
2024-04-01,-0.4655,-0.133975,-0.331525,-0.07939478458049885,-0.12941309523809527,0.05001831065759638
2024-04-02,0.0,0.0,0.0,-0.09012947845804987,-0.06176825396825399,-0.028361224489795896
2024-04-03,0.0,0.0,0.0,-0.08824761904761903,0.007557142857142826,-0.09580476190476188
2024-04-04,-0.09758333333333334,0.0,-0.09758333333333334,-0.08768968253968253,-0.019139285714285748,-0.06855039682539679
2024-04-05,-0.19516666666666668,0.0,-0.19516666666666668,-0.10832142857142857,-0.019139285714285748,-0.08918214285714281
2024-04-06,-0.29275,0.0,-0.29275,-0.15014285714285713,-0.019139285714285748,-0.13100357142857139
2024-04-07,0.0,0.0,0.0,-0.15014285714285713,-0.019139285714285748,-0.13100357142857139
2024-04-08,0.01152499999999998,0.0,0.01152499999999998,-0.08199642857142857,0.0,-0.08199642857142854
2024-04-09,0.02304999999999996,-0.25095,0.27399999999999997,-0.07870357142857141,-0.035850000000000035,-0.042853571428571414
2024-04-10,0.0,-0.3156,0.3156,-0.07870357142857141,-0.08093571428571432,0.002232142857142873
2024-04-11,-0.192225,0.0,-0.192225,-0.09222380952380951,-0.08093571428571432,-0.011288095238095222
2024-04-12,-0.021,0.0,-0.021,-0.06734285714285713,-0.08093571428571432,0.01359285714285716
2024-04-13,-0.7915,0.0,-0.7915,-0.13859285714285713,-0.08093571428571432,-0.05765714285714284
2024-04-14,-0.39575,0.0,-0.39575,-0.1951285714285714,-0.08093571428571432,-0.11419285714285711
2024-04-15,0.0,0.0,0.0,-0.19677499999999998,-0.08093571428571432,-0.11583928571428569
2024-04-16,0.0,0.0,0.0,-0.20006785714285713,-0.04508571428571432,-0.15498214285714282
2024-04-17,-0.3954,0.0,-0.3954,-0.25655357142857144,0.0,-0.2565535714285714
2024-04-18,0.0,0.043225,-0.043225,-0.22909285714285713,0.006174999999999968,-0.23526785714285708
2024-04-19,0.0,0.08645,-0.08645,-0.22609285714285712,0.018524999999999965,-0.24461785714285708
2024-04-20,0.0,0.6345,-0.6345,-0.11302142857142854,0.10916785714285711,-0.2221892857142857
