date,sent_fr,sent_de,sentiment_diff,sent_fr_ma7,sent_de_ma7,diff_ma7
2023-01-01,,0.18276666666666666,,,,
2023-01-02,0.0,0.0,0.0,,,
2023-01-03,0.0,-0.1537285714285714,0.1537285714285714,,,
2023-01-04,0.0,0.0,0.0,,,
2023-01-05,0.2685,0.0,0.2685,,,
2023-01-06,-0.564,-0.30519999999999997,-0.2588,,,
2023-01-07,-0.282,-0.15259999999999999,-0.1294,,-0.061251700680272095,
2023-01-08,0.0,0.0,0.0,-0.08249999999999999,-0.0873612244897959,0.004861224489795928
2023-01-09,0.0,0.0,0.0,-0.08249999999999999,-0.0873612244897959,0.004861224489795928
2023-01-10,-0.15835,0.6022333333333333,-0.7605833333333333,-0.10512142857142856,0.020633333333333337,-0.1257547619047619
2023-01-11,-0.17507499999999998,0.0,-0.17507499999999998,-0.13013214285714284,0.020633333333333337,-0.15076547619047617
2023-01-12,-0.1918,-0.005110000000000003,-0.18669,-0.1958892857142857,0.019903333333333335,-0.215792619047619
2023-01-13,0.0,-0.010220000000000007,0.010220000000000007,-0.11531785714285712,0.06204333333333333,-0.17736119047619045
2023-01-14,0.0,0.025973333333333334,-0.025973333333333334,-0.07503214285714284,0.08755380952380952,-0.16258595238095236
2023-01-15,0.0,0.06216666666666667,-0.06216666666666667,-0.07503214285714284,0.0964347619047619,-0.17146690476190476
2023-01-16,-0.4409,0.0,-0.4409,-0.13801785714285714,0.0964347619047619,-0.23445261904761905
2023-01-17,-0.2424,-0.021466666666666672,-0.22093333333333334,-0.150025,0.007334761904761912,-0.15735976190476192
2023-01-18,-0.1212,-0.5554,0.43420000000000003,-0.14232857142857144,-0.07200809523809523,-0.0703204761904762
2023-01-19,0.0,0.168625,-0.168625,-0.11492857142857142,-0.047188809523809515,-0.06773976190476191
2023-01-20,-0.317925,0.08431249999999998,-0.4022375,-0.16034642857142858,-0.03368416666666666,-0.1266622619047619
2023-01-21,-0.133775,0.0,-0.133775,-0.17945714285714284,-0.03739464285714285,-0.1420625
2023-01-22,0.050375,-0.25948333333333334,0.30985833333333335,-0.17226071428571427,-0.08334464285714284,-0.08891607142857143
2023-01-23,0.234525,-0.5189666666666667,0.7534916666666667,-0.07577142857142857,-0.1574827380952381,0.08171130952380953
2023-01-24,-0.30265,0.015125,-0.317775,-0.08437857142857143,-0.15225535714285712,0.06787678571428572
2023-01-25,-0.08534999999999998,0.32584,-0.41119,-0.07925714285714285,-0.026363928571428576,-0.052893214285714286
2023-01-26,0.13194999999999996,0.4419666666666666,-0.31001666666666666,-0.06040714285714287,0.012684880952380946,-0.07309202380952382
2023-01-27,0.06597499999999998,-0.31706666666666666,0.3830416666666666,-0.005564285714285724,-0.04465500000000001,0.03909071428571429
