,url,title,description,published,publisher,source,matched_pattern,week,relevance_score,matched_keywords,date
10,https://news.google.com/rss/articles/CBMi1wFBVV95cUxOX254MzBreVRwekc1SDI1SHdKZnNyanc5clJBSmltVlZ6SW9YZnlmdmhjblNDZlhJRU12OW5IQjdKX1NPV0I2cjY5ZmJrb250SnNPX0REd2h0VnBGMzhGSllrS2lmZ0pDZXhEaTZNMGc3YTcwNWJtdVE1OUgySTNDWGdCcWRydFBVRkpOd3MtOTgwNC1jd0Q0Y2xUbHZoYmNhd0JJOXVzcG0wTWQ5SzZpdVZlc19fQWdRem82YXgyV1RBbl9mZm9FUzZoUEIyQnQ1NVhBRmdITQ?oc=5&hl=en-US&gl=US&ceid=US:en,"Politique : pour le gouvernement, une rentrée sur fond de crise sociale et économique - franceinfo","Politique : pour le gouvernement, une rentrée sur fond de crise sociale et économique  franceinfo","Sun, 08 Jan 2023 08:00:00 GMT","{'href': 'https://www.franceinfo.fr', 'title': 'franceinfo'}",franceinfo.fr,franceinfo,2023-01-01,8,"['gouvernement', 'crise']",2023-01-08 08:00:00
11,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQX2I2b0pnNHFkaHdZU1BtWndlWmN0aWc2TzhBRXppcWY1LUxUQkxNSDk3MEdhTXpUVEY2NW12WGNjM2ZEQXBLem9vMU1ibmlCaDRWdnpPQ096d0hHM2FEZHE5a2toZHJ4ZXpoeTM2c0w3cFBCVEdpUXN5S0l3UEthdEJlM3MtZEliczlnSWhWeEpuZVRXdWVzRmFrdHNDdl9PaXVJaGtIVXdvdUlOTmVTRnFCTkVpdmRwSGkyc2Z6N2JQeTJUTHZHUlNUQzROZWoxdVZZbVg5M2FWdWc?oc=5&hl=en-US&gl=US&ceid=US:en,Le fonds Emergence boucle sa première enveloppe d'investissement dans la tech - Les Echos,Le fonds Emergence boucle sa première enveloppe d'investissement dans la tech  Les Echos,"Mon, 09 Jan 2023 08:00:00 GMT","{'href': 'https://www.lesechos.fr', 'title': 'Les Echos'}",lesechos.fr,echos,2023-01-09,4,['investissement'],2023-01-09 08:00:00
12,https://news.google.com/rss/articles/CBMikAFBVV95cUxNZ0Yyc0tuS3FuazN3NGJNTU1HUmJYc3dOV0JPNTA2RjFKb1lNR1hlYmhQUGNLT05vQk85U2xqb1NnSUg5eTdPZ0JQb3NyTUFnVTBSWU16blNteUZIVkM4NF9jTHU0VHYwcVNuWktzVXE1NkcxMDFxLWZLV21ST1FwTXJOdkpwLWFieVBiaFFNNU4?oc=5&hl=en-US&gl=US&ceid=US:en,Retraites: pourquoi la réforme est indispensable en 18 graphiques - l'Opinion,Retraites: pourquoi la réforme est indispensable en 18 graphiques  l'Opinion,"Tue, 10 Jan 2023 08:00:00 GMT","{'href': 'https://www.lopinion.fr', 'title': ""l'Opinion""}",lopinion.fr,opinion,2023-01-09,4,['réforme'],2023-01-10 08:00:00
13,https://news.google.com/rss/articles/CBMi8gFBVV95cUxNcGRQRkkxeUdLTmtYVGVMNjZVcDZCRFJ3R094YVVmQTU0MDVDUHU5b2Z3VVVpWmR0YkNKV0o3Q3BpZFg0OWp5T05tWjJiaXlJYWpkZGlPcloyMmhlUHJHWTl4cmFRb29MLVZET29QY3Vqay10ckRSNkR2LVp4OTk1dG5LVkxleGhxb3h2bzBHZFpDemhjSGV3eFY2cEQ3Z1VlZGRDcEg3Vnptb3pKU3pxcDZHQXdVNGxIU0lhbVM1dDRhRUNLeHFPNzU4QzFhMXEycUh2QnFIb0FGVWtBT0tnT0RFa2tLVkhIU1lzeUN4U0NOUQ?oc=5&hl=en-US&gl=US&ceid=US:en,"La réforme du gouvernement ""apportera 17,7 milliards d'euros en 2030 aux caisses de retraites"" - BFM","La réforme du gouvernement ""apportera 17,7 milliards d'euros en 2030 aux caisses de retraites""  BFM","Tue, 10 Jan 2023 08:00:00 GMT","{'href': 'https://www.bfmtv.com', 'title': 'BFM'}",bfmtv.com,bfm,2023-01-09,8,"['gouvernement', 'réforme']",2023-01-10 08:00:00
14,https://news.google.com/rss/articles/CBMi6gFBVV95cUxPUFJkNXV2VG5WMFE4YlI2eEp4MEJXZXVjUHM3NFFNalV0OU5Fb2JEVU5SWUtnSlBZUWVLYWxCR0tPSktSQ083OXhFdHBnM2hDeDFkNS1iY2R4OXRSXy1pU0dqVFJGd0hwSnUtMXZpbG92QnZ5M3RaNzI5M19hSEczelNwMWlBbEdhLVQxcW95MU1kZTI1dTk4MTA4Y1pKQ18zaVljanZPeElGc05ERkkta0NUbW5SNENhT1pROXRfVElpaXp4NG90RjhNMW1iUFJ2aktlTmhSeUlsUUNKTTEwRE53YXFyNXF1MUE?oc=5&hl=en-US&gl=US&ceid=US:en,Christophe Boucher devient directeur des investissements d'ABN AMRO Investment Solutions - Les Echos,Christophe Boucher devient directeur des investissements d'ABN AMRO Investment Solutions  Les Echos,"Tue, 10 Jan 2023 08:00:00 GMT","{'href': 'https://www.lesechos.fr', 'title': 'Les Echos'}",lesechos.fr,echos,2023-01-09,4,['investissement'],2023-01-10 08:00:00
15,https://news.google.com/rss/articles/CBMizwFBVV95cUxPeGFYVE9saEtpeUdpaTdYTVk3emoyd2REcDN2MDR0OW92SERsTGFvUW9DU0lxVlpZU25JU0otbnpWVjY1VDJFMnpzam9CektKWGRGeUJuZXFfQ2oxVE5oRnZiTXdJODJRU0w3aGN2bXM3dG83akVZU2xMaDhEM21hN0JlSDFfM1c2OXg4YkFCYV9xcHdsSkYxN09sVklHSVp5b3pxOWFOS25LUVZSZkJQallHZHlTYllNaGR6THZGR3l5Nl85aXVPdXdpTGdINDA?oc=5&hl=en-US&gl=US&ceid=US:en,La Banque mondiale s’inquiète du ralentissement économique global - Le Monde.fr,La Banque mondiale s’inquiète du ralentissement économique global  Le Monde.fr,"Tue, 10 Jan 2023 08:00:00 GMT","{'href': 'https://www.lemonde.fr', 'title': 'Le Monde.fr'}",lemonde.fr,lemonde,2023-01-09,4,['ralentissement'],2023-01-10 08:00:00
16,https://news.google.com/rss/articles/CBMi6AFBVV95cUxNVjNNdkQwMGk1UmdhNlBoRjd4X3d1QU1fOWZJdkxOdzI5a1JNX3hiZ2NjZ05mSVoyR24tUWRWZWtLczJ1bUR5LXhGS2FtbjdWYkFlMzZhbVBBSVFVRVR3Tm9MWXRKQzl3U0VMY0h4UTdXY0FTcVhhZG5ETThpV0loaVlMRjl4OGVkelVuLVQyY2hYNjJKVTVVQzJjLXVaWnFtYm5ic3FjbGlXaTVEZEFkRHZiZmp0cnRUSFJjNXRwcjJsX3VhOFZINGotUVliTmpna0NIaUJkQzBZb2RkMWZpVjlRcXdkVlZQ?oc=5&hl=en-US&gl=US&ceid=US:en,"Epargne : choix politique, taux directeurs, inflation... On vous explique ce qui justifie la hausse du taux du livret A, porté à 3% au 1er février - franceinfo","Epargne : choix politique, taux directeurs, inflation... On vous explique ce qui justifie la hausse du taux du livret A, porté à 3% au 1er février  franceinfo","Thu, 12 Jan 2023 08:00:00 GMT","{'href': 'https://www.franceinfo.fr', 'title': 'franceinfo'}",franceinfo.fr,franceinfo,2023-01-09,20,"['taux directeur', 'inflation']",2023-01-12 08:00:00
17,https://news.google.com/rss/articles/CBMi9gFBVV95cUxQdEU3aU1MTC10QWpzTGhaeDNYU0FsZ2lMNnhhTk9JTHJTNDBkT3k2T3pIaWRZSFlPY3pNaTZiSkpicG1lbjdESlZXWERicEFPRUtTY093OFBkME1kM1c2TWc5Z2ZnQVBMekc0bGg2TjhqN0pZdjc2NG40cHJoYWhNVUQ0WW9fOFViVXRqUElCUHBLOFNMT2RtQ0swUFRfREtQMVBkY2plUGF6LXpYazRrYWlheXdLSjBBRXVvdjV5R1lNRzhhU0pQRHZtNEZVVkxmQ29SRXlua2YzLW5kb0l2TWFIR2cwQTBWMFlBUVdIUkJjNFhDQ3c?oc=5&hl=en-US&gl=US&ceid=US:en,Politique : le gouvernement cherche à faire voter la réforme des retraites rapidement - franceinfo,Politique : le gouvernement cherche à faire voter la réforme des retraites rapidement  franceinfo,"Thu, 12 Jan 2023 08:00:00 GMT","{'href': 'https://www.franceinfo.fr', 'title': 'franceinfo'}",franceinfo.fr,franceinfo,2023-01-09,8,"['gouvernement', 'réforme']",2023-01-12 08:00:00
18,https://news.google.com/rss/articles/CBMi_wFBVV95cUxPUDFfSXdkdUJJYWFsTmNOdDhlNGFzNmttSENIWmlnbi16NWNtVXJYaWkyeXhyUlhjYlRYTUlWS3pfQVZkZFpZT1pLSjBnUmwzdDYyQnJyeElnN0NiRFp2Y1JjRDVPNkRkNHQ2M3d2eENSeUR2blNDYmczdVctYW1jcVFsLVBXTFRkaVZDMVZ2MTE3RE5GQkRoWDJpYk9YZzdmWXN2WmdWWTE1TzJQVlVpWnVyMFluMkd1ZmNjV3ZPeXdkaml4WGZ5S0JteEYyVmJPXzRsdWhEbEx5UnlSVWdHUUxPc05VTFhJWHFSVEhHN0Z2WEZ5eWJfR2JNUmw5dU0?oc=5&hl=en-US&gl=US&ceid=US:en,Jean-Luc Mélenchon sur La France insoumise : « Nous vivons en ce moment une énorme crise de croissance » - Le Monde.fr,Jean-Luc Mélenchon sur La France insoumise : « Nous vivons en ce moment une énorme crise de croissance »  Le Monde.fr,"Thu, 12 Jan 2023 08:00:00 GMT","{'href': 'https://www.lemonde.fr', 'title': 'Le Monde.fr'}",lemonde.fr,lemonde,2023-01-09,8,"['croissance', 'crise']",2023-01-12 08:00:00
19,https://news.google.com/rss/articles/CBMiekFVX3lxTFBVMmxwWjFUaWxqNGxNUEppdEdWazNPR0ROVWQ3Y0d3dDBvektfbUxWRnBhaXFOcndSR2E2LXRqS1JNN19GQUM3NzA5NGcxRjdKMVpXNXNWOUZISHpVaUpCQ3BNRnJUMzY3UWxMQ0ZuakRFOXBzcGFzaHJ3?oc=5&hl=en-US&gl=US&ceid=US:en,Croissance: et si 2023 se passait bien ? - l'Opinion,Croissance: et si 2023 se passait bien ?  l'Opinion,"Fri, 13 Jan 2023 08:00:00 GMT","{'href': 'https://www.lopinion.fr', 'title': ""l'Opinion""}",lopinion.fr,opinion,2023-01-09,4,['croissance'],2023-01-13 08:00:00
