date,sent_fr,sent_de,sent_fr_norm,sent_de_norm,sentiment_diff_norm,sent_fr_ma7,sent_de_ma7,sent_fr_norm_ma7,sent_de_norm_ma7,diff_norm_ma7
2025-04-09,-0.16118333333333332,-0.3148,-0.31902145126919795,-0.760810465493082,0.441789014223884,-0.09845857142857138,-0.22369519841269844,-0.09182207628682548,-0.43667204959525036,0.34484997330842504
2025-04-10,-0.42095,-0.3155,-1.2599389217497101,-0.7633009696945652,-0.49663795205514494,-0.15967142857142852,-0.20352376984126988,-0.3135450842570889,-0.3649048672994443,0.05135978304235561
2025-04-11,-0.317,-0.24703999999999998,-0.8834149731171583,-0.5197296587894931,-0.36368531432766527,-0.16399047619047616,-0.2269094841269841,-0.32918938309168083,-0.4481080382755311,0.11891865518385046
2025-04-12,0.0,0.0,0.2648110174217447,0.3592048525454326,-0.09439383512368793,-0.196347619047619,-0.2269094841269841,-0.44639226135083426,-0.44810803827553103,0.0017157769246969959
2025-04-13,0.12498333333333334,0.0,0.7175211490227559,0.3592048525454326,0.35831629647732327,-0.14387380952380946,-0.2269094841269841,-0.2563235171305633,-0.44810803827553103,0.191784521144968
2025-04-14,0.557275,0.0,2.283352464985048,0.3592048525454326,1.9241476124396155,-0.0309821428571428,-0.17851107142857142,0.1525886146736039,-0.27591310946049935,0.4285017241341035
2025-04-15,0.0,0.0,0.2648110174217447,0.3592048525454326,-0.09439383512368793,-0.0309821428571428,-0.12533428571428573,0.1525886146736039,-0.08671738339934419,0.23930599807294825
2025-04-16,-0.009028571428571417,0.09485714285714286,0.2321080509494335,0.6966935851546057,-0.4645855342051722,-0.00924574829931967,-0.06681183673469389,0.23132140070483698,0.1214974809788969,0.10982391972594023
2025-04-17,-0.33795,-0.304,-0.9592993090849501,-0.7223855435273386,-0.23691376555761146,0.0026113945578231895,-0.06516897959183675,0.2742699167998026,0.12734254185992927,0.1469273749398736
2025-04-18,0.0,-0.4253,0.2648110174217447,-1.1539543430129544,1.418765360434699,0.04789710884353748,-0.09063469387755105,0.4383022011625031,0.03673901554229191,0.40156318562021137
2025-04-19,0.0,0.0,0.2648110174217447,0.3592048525454326,-0.09439383512368793,0.04789710884353748,-0.09063469387755105,0.4383022011625031,0.036739015542291927,0.40156318562021137
2025-04-20,0.0,0.0,0.2648110174217447,0.3592048525454326,-0.09439383512368793,0.030042346938775572,-0.09063469387755105,0.3736293252195015,0.036739015542291927,0.33689030967720973
2025-04-21,-0.13342857142857142,-0.46395,-0.21848915164690574,-1.2914657535662852,1.0729766019193794,-0.06862959183673463,-0.15691326530612246,0.016223379986365194,-0.19907107104509633,0.21529445103146175
2025-04-22,-0.26685714285714285,-0.36858,-0.7017893207155562,-0.9521523454299031,0.2503630247143469,-0.10675204081632647,-0.2095675510204082,-0.12186238260467779,-0.38640781361300147,0.26454543100832384
2025-04-23,0.0,-0.31723999999999997,0.2648110174217447,-0.7694916515668238,1.0343026689885684,-0.10546224489795912,-0.2684385714285714,-0.1171905302514905,-0.5958628474303486,0.4786723171788582
2025-04-24,-0.2948,-0.26589999999999997,-0.803002932139355,-0.5868309577037445,-0.21617197443561054,-0.09929795918367341,-0.2629957142857143,-0.09486247640211976,-0.5764979065984065,0.4816354301962869
2025-04-25,0.0,0.533625,0.2648110174217447,2.257769573283369,-1.9929585558616243,-0.09929795918367341,-0.12600642857142857,-0.09486247640211976,-0.08910877569893172,-0.005753700703187846
2025-04-26,-0.9458,0.22293888888888885,-3.1610317013533162,1.1523909089051592,-4.313422610258476,-0.23441224489795912,-0.09415801587301588,-0.5842685790842713,0.02420351806674351,-0.6084720971510146
