,url,title,description,published,publisher,source,matched_pattern,week,relevance_score,matched_keywords,date
130,https://news.google.com/rss/articles/CBMixgFBVV95cUxNVXRCRnhqZmtCRGU5aEZNd0NkSGhwZVhTdkdERV9MSVJsbExzNG15Q1hmWlBlMmNUNEtpTWtMRi1uSjJwb1pyT25wWEZ3WFQ2eTItR0J4LVZVQTBabXA2THNFRTdCUV9zRGw3M09vYlFSZ0RrQ2Fzd2Jady0zdV9mVFVWTGxvZ2FIbmdWa2w1cUJNTi0xcGpFenZFblRKUU9OUE9kNzh3RTVFeWdUbVdUbTRaR1F6TTBYVFo3ejRBaUQ2dWV3bWc?oc=5&hl=en-US&gl=US&ceid=US:en,Wie das sagenhafte irische Wachstum die Euro-Zone vor der Rezession rettet - WELT,Wie das sagenhafte irische Wachstum die Euro-Zone vor der Rezession rettet  WELT,"Mon, 20 Feb 2023 08:00:00 GMT","{'href': 'https://www.welt.de', 'title': 'WELT'}",welt.de,welt,2023-02-18,10,"['wachstum', 'rezession']",2023-02-20 08:00:00
131,https://news.google.com/rss/articles/CBMi0gFBVV95cUxOd2VTWmlONHNWT2FSR05YWVI4bE1lWnpNMjRoZUVRQWZhUEY1d2lCaHZTOVdKb2FFZjh3LXM4Qmw3RjVnTUlUMGRWUnI4Tk5xX2VJVGdnWGxCNEhKT2FiaDk4YUF1Uk11dVJzeVR2MU16YTVqX1RHdGFqRFFlZzA2OWpZOTIxeFNkdVdVRXFPSjA1Uk9iN3JlZERDbVlSOXNtd1FwdDBlMkxwbkxhN01FU21pSDZTVkYxb3MxRWxFNVhfdFltUE9WbEtTSjRIN0hCaFE?oc=5&hl=en-US&gl=US&ceid=US:en,Russlands Nuklear-Exporte steigen offenbar stark an - Spiegel,Russlands Nuklear-Exporte steigen offenbar stark an  Spiegel,"Mon, 20 Feb 2023 08:00:00 GMT","{'href': 'https://www.spiegel.de', 'title': 'Spiegel'}",spiegel.de,spiegel,2023-02-18,4,['exporte'],2023-02-20 08:00:00
132,https://news.google.com/rss/articles/CBMipgFBVV95cUxNTko2WGF3ZVhrR0FLU2xXbGgxUGo1OVU4NllObGdnN2lzaWppWHFpb0xSeXRIYWUxNkJTdUxNWEJqblhfT294bFliT2RIT0xDeDl6cU9sMzNBN0hLRF9fM1Yyajk2bUhacHFHcll3YThYajVSOHNmNXhWdU1xOUdaZG9DYVAzLXdVaFMxd29oTXhOUGxOaGtwLWJCakQzb1pIbnRhekdn?oc=5&hl=en-US&gl=US&ceid=US:en,Wie künstlich ist Irlands Wirtschaftswachstum? - Capital.de,Wie künstlich ist Irlands Wirtschaftswachstum?  Capital.de,"Tue, 21 Feb 2023 08:00:00 GMT","{'href': 'https://www.capital.de', 'title': 'Capital.de'}",capital.de,capital,2023-02-18,4,['wachstum'],2023-02-21 08:00:00
133,https://news.google.com/rss/articles/CBMikgJBVV95cUxQZEJ1V0hhQVU2Y1JxdG40dlRRemxWei1aSE5mdTlZak5jLWd4Nmd3ZGVjWnVRTnloZElpNDhmU2NqMG16X0M0REdXd00zTlpvZURRaWJiSGd5S2Eta0JoM0s2TWZyRDVVWmRHQWNOdkh2NWdZWDNiaWtYR1o3M2pqakFRU2hOblRKNUVaNWEtd2lTU0l0MWRVdkMwbzRES012QjA3Rl9ldXZXQ3o2QzRSSDNrOElJSG9fWk9HTG5HOElZLUpzUkQtVzBRNU5kMkZfYnhVaHhQNTR4NjBFZ0lKMDVwMzdaWl9taGRzUm9SaG54TEp0anBFWlh1NU5MZEJrVHJ3TEJHbDg0eEhWbnZRdEtn?oc=5&hl=en-US&gl=US&ceid=US:en,Zu viele freie Stellen auf Berliner Ausbildungsmarkt In Gastronomie und Hotellerie steigt die Zahl der Azubis wieder - Tagesspiegel,Zu viele freie Stellen auf Berliner Ausbildungsmarkt In Gastronomie und Hotellerie steigt die Zahl der Azubis wieder  Tagesspiegel,"Wed, 22 Feb 2023 08:00:00 GMT","{'href': 'https://www.tagesspiegel.de', 'title': 'Tagesspiegel'}",tagesspiegel.de,spiegel,2023-02-18,4,['gas'],2023-02-22 08:00:00
134,https://news.google.com/rss/articles/CBMiiwJBVV95cUxOUGFaUXJjSlVpUlpjZVhDUGpwbENyeUhBYjA1bTg0Wi1SM1VaeUZWdEo5dTd6b0xnQUtPUS1jbXNsbklwUFZEVGtjSndkRWgtaXM0c0FkZHFDRlJhWmdLSXBVZ2VYaGtobnlZMW5ISTd6NEtyUVViVE05a3UwSVpBc09idmpWdUtrZnBsYzZtc3RuUWZPU2ZTTlJ1R1FwenlWS0NneFhZMmdaYUE5b0dnbDl4M3lZOGVNT2NKYTduYW5rNUo4UTZ3SkVyblppZS1oUGZ6VFluLUhLNmV0XzItVnVlaHFYYmZyeDJtQ2RCMnNMUkx3ZFlnTG5idzFPUGVIcWJsUUo1d1llSTA?oc=5&hl=en-US&gl=US&ceid=US:en,"»Enorm wichtig, dass der Bundeskanzler kommuniziert, was seine Politik ist« - Spiegel","»Enorm wichtig, dass der Bundeskanzler kommuniziert, was seine Politik ist«  Spiegel","Wed, 22 Feb 2023 08:00:00 GMT","{'href': 'https://www.spiegel.de', 'title': 'Spiegel'}",spiegel.de,spiegel,2023-02-18,8,['bund'],2023-02-22 08:00:00
135,https://news.google.com/rss/articles/CBMizwFBVV95cUxQTDFNa0NoZWR0U1UzMTFlbGZ5ckdldkxkUHlsMzhYcGRnT1lLZU83VmJnZ3EyM0p2WUp6WkFZdDNLN3pDM2w1TzhQbkN4bEs4djJ5MDQzLUpmbks3VVRvZm8wTXh5SHBXa2tzbDZiX0dPdE1BaUc4QjNHdlVVUEFQNml4R1pkaS1iSXZvLXRIeTJqWmxaaEJhVVFESktuU25BLWw1QTZlY1czU0VRbWs2MWM0cjhoQ0hRc3pUUlpscmUtcUFkWUZlaDRBYUUyc3M?oc=5&hl=en-US&gl=US&ceid=US:en,Rosneft vs. Bundesrepublik Deutschland: Ein heikler Präzedenzfall - Handelsblatt,Rosneft vs. Bundesrepublik Deutschland: Ein heikler Präzedenzfall  Handelsblatt,"Wed, 22 Feb 2023 08:00:00 GMT","{'href': 'https://www.handelsblatt.com', 'title': 'Handelsblatt'}",handelsblatt.com,handelsblatt,2023-02-18,8,['bund'],2023-02-22 08:00:00
136,https://news.google.com/rss/articles/CBMi6AFBVV95cUxNQVR5YVpQZm5wdElYRTQ1aVVBdlFCSG53NkR1RVhBbEtsYjlvNHY5dFVBN1Y3YTFRSWNCU09jQVdiMTdxZWNjbHl1NkRzaFBla3otS1pDU0ZVUTNUM0NJUFMxVF85cXhRd0tsNGQ1VGxPc3h0TmxHLUlBSEJpSldJcFd6NjFLM3pMNDZHRGdZand1WndxOWFjQkZHNHMxTnpOcjlfdmo2dTVkQmxKT2VkcUFQNXJqOFc4SkRlUnVBdzBjN1A3eFVoT1FtaE9FemFZd2c3R3RUODlOdXgtRUp5QUpGMXZmM0Jn?oc=5&hl=en-US&gl=US&ceid=US:en,"Gas, Öl, Benzin und Diesel: So stark sind die Energiepreise 2022 gestiegen - Spiegel","Gas, Öl, Benzin und Diesel: So stark sind die Energiepreise 2022 gestiegen  Spiegel","Thu, 23 Feb 2023 08:00:00 GMT","{'href': 'https://www.spiegel.de', 'title': 'Spiegel'}",spiegel.de,spiegel,2023-02-18,22,"['preise', 'energie', 'energiepreise', 'gas', 'öl', 'benzin']",2023-02-23 08:00:00
137,https://news.google.com/rss/articles/CBMivgFBVV95cUxPZjdjQXR2dDFUT3NpeUNJM1Q5SDVqTXFXd0s1RHBFaEZIcGc4T1JZeV8yYVBZVWFjTkpZUmwyM2hCMWhLLTJzRUpsSnZ4THJZZzhnRURyd3huQ3BTekpRNFhjQVF6dV9wcHBoYjRiOVJUWUtIZ2V1el8tZmtqTUxfV1pIVHpvS1BBWTFTRlVnQXM5TlRwMFN0aThMOVNTVXhEbmRPRXJfQ2liZ2ladXQ4dDdZSml6ajh4b0NCby13?oc=5&hl=en-US&gl=US&ceid=US:en,Wasserstoff-Leitung von Wilhelmshaven nach Köln geplant - FAZ,Wasserstoff-Leitung von Wilhelmshaven nach Köln geplant  FAZ,"Thu, 23 Feb 2023 08:00:00 GMT","{'href': 'https://www.faz.net', 'title': 'FAZ'}",faz.net,faz,2023-02-18,4,['öl'],2023-02-23 08:00:00
138,https://news.google.com/rss/articles/CBMi-AFBVV95cUxPdllSZmFlYnNxX1NvNWU0ZnNSLWZacTVsZV9acndFTDBORUJTMVR3MTh6REkzRFI1aG5qTVZzZlBrY1VwdGE3QUI3VFh2ajVTSkNwOV9iVFhxdGx4UnhTZE11emR2VW9mbmF2eGlxSmhhRUVNUVI2aWMtS2F1THN2YkRTS2lWZnZadFd4Q29UOUIwck1iOUwzRmoxTFh5aGxQc2FCQjJUSFVyUnBUSHhXdV9Wb3Zia0JXak45WS1tQm9rN090aFBIY2hrWS1IM29KcFd6WDlJckNPTUNNS2JURXhXeGw4VUtLdVF3cjM5NTA0V1pNY3BQag?oc=5&hl=en-US&gl=US&ceid=US:en,Fossile Energien vor Aus: Die Welt baut fast nur noch Windräder und Solaranlagen - FOCUS online,Fossile Energien vor Aus: Die Welt baut fast nur noch Windräder und Solaranlagen  FOCUS online,"Sat, 25 Feb 2023 08:00:00 GMT","{'href': 'https://www.focus.de', 'title': 'FOCUS online'}",focus.de,focus,2023-02-18,4,['energie'],2023-02-25 08:00:00
139,https://news.google.com/rss/articles/CBMif0FVX3lxTFBmUDl6RWdtb09UOHB5ZHhZS1dTcFlvUE5LTjJGbUNuMVFrUXVKdC1MbFpleUl5cjBsTHNydFo4RlhFQnhxajAyMnJyT1RmS2tOMENjWURnV0M2OFdRbHRKdjlqZEphZ3RxVUxpclZRbHNaV0s1Z1lFM000WlpRWUk?oc=5&hl=en-US&gl=US&ceid=US:en,Ein Pumpspeicherkraftwerk für Portugals Energiewende - tagesschau.de,Ein Pumpspeicherkraftwerk für Portugals Energiewende  tagesschau.de,"Sun, 26 Feb 2023 08:00:00 GMT","{'href': 'https://www.tagesschau.de', 'title': 'tagesschau.de'}",tagesschau.de,tagesschau,2023-02-26,4,['energie'],2023-02-26 08:00:00
